Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-09,2025-09-12 07:14:00,School ACWB,SYN-1926-ACWB,District AB,District AB - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,61,34,37,44,33,36,74,50,53,179,243,0.6788,Behind
2025-09,2025-09-12 07:31:00,School ACWC,SYN-1927-ACWC,District AB,District AB - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,9,8,9,9,9,9,11,11,10,29,56,0.9655,On Track
2025-09,2025-09-12 07:48:00,School ACSD,SYN-1824-ACSD,District AB,District AB - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,31,23,21,40,28,29,26,16,16,97,133,0.6856,Behind
2025-09,2025-09-12 08:05:00,School ACSG,SYN-1827-ACSG,District AB,District AB - Block 014,Yes,Yes,Class 7,Science,122,84,92,100,61,67,101,86,82,323,472,0.7307,Behind
2025-09,2025-09-12 08:22:00,School ACTJ,SYN-1856-ACTJ,District AB,District AB - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,32,24,22,31,22,26,32,24,27,95,145,0.7632,On Track
2025-09,2025-09-12 08:39:00,School ACTK,SYN-1857-ACTK,District AB,District AB - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,29,28,27,25,20,18,30,27,25,84,145,0.8631,On Track
2025-09,2025-09-12 08:56:00,School ACTL,SYN-1858-ACTL,District AB,District AB - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,11,7,7,22,16,20,15,12,13,48,75,0.7812,On Track
2025-09,2025-09-12 09:13:00,School ACUE,SYN-1877-ACUE,District AB,District AB - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,70,55,54,108,90,95,63,50,54,241,398,0.8257,On Track
2025-09,2025-09-12 09:30:00,School ACUL,SYN-1884-ACUL,District AB,District AB - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,52,48,44,59,33,30,65,36,37,176,228,0.6477,Behind
2025-09,2025-09-12 09:47:00,School ACWP,SYN-1940-ACWP,District AB,District AB - Block 015,Yes,No,"Classes 6, 7 and 8",Science,10,8,6,7,7,4,12,9,9,29,43,0.7414,Behind
2025-09,2025-09-12 10:04:00,School ACWQ,SYN-1941-ACWQ,District AB,District AB - Block 015,Yes,No,"Classes 6, 7 and 8",Math and Science,29,24,24,31,23,23,23,18,16,83,128,0.7711,On Track
2025-09,2025-09-12 10:21:00,School ACSA,SYN-1821-ACSA,District AB,District AB - Block 016,Yes,Yes,Class 6,Science,59,52,58,60,53,52,34,29,28,153,272,0.8889,On Track
2025-09,2025-09-12 10:38:00,School ACSB,SYN-1822-ACSB,District AB,District AB - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,37,30,32,54,46,44,55,41,47,146,240,0.8219,On Track
2025-09,2025-09-12 10:55:00,School ACSC,SYN-1823-ACSC,District AB,District AB - Block 016,Yes,No,"Classes 6, 7 and 8",Math and Science,108,87,96,115,108,106,108,100,89,331,586,0.8852,On Track
2025-09,2025-09-12 11:12:00,School ACSE,SYN-1825-ACSE,District AB,District AB - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,31,20,21,29,18,19,45,29,34,105,141,0.6714,Behind
2025-09,2025-09-12 11:29:00,School ACTG,SYN-1853-ACTG,District AB,District AB - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,26,18,19,37,24,24,34,27,33,97,145,0.7474,Behind
2025-09,2025-09-12 11:46:00,School ACTH,SYN-1854-ACTH,District AB,District AB - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,65,9,9,17,10,9,30,12,10,112,59,0.2634,Critical
2025-09,2025-09-12 12:03:00,School ACTI,SYN-1855-ACTI,District AB,District AB - Block 017,Yes,Yes,"Classes 6, 7 and 8",Math and Science,18,16,15,31,24,27,36,26,28,85,136,0.8,On Track
2025-09,2025-09-12 12:20:00,School ACWD,SYN-1928-ACWD,District AB,District AB - Block 018,Yes,No,"Classes 6, 7 and 8",Math and Science,10,9,10,18,14,16,11,9,8,39,66,0.8462,On Track
2025-09,2025-09-12 12:37:00,School ACWE,SYN-1929-ACWE,District AB,District AB - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,6,5,5,11,8,9,2,2,2,19,31,0.8158,On Track
2025-09,2025-09-12 12:54:00,School ACWF,SYN-1930-ACWF,District AB,District AB - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,15,13,12,17,7,8,11,6,6,43,52,0.6047,Behind
2025-09,2025-09-12 13:11:00,School ACWG,SYN-1931-ACWG,District AB,District AB - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,93,45,37,101,55,54,104,54,63,298,308,0.5168,At Risk
2025-09,2025-09-12 13:28:00,School ACWH,SYN-1932-ACWH,District AB,District AB - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,12,6,7,15,9,10,13,12,7,40,51,0.6375,Behind
2025-09,2025-09-12 13:45:00,School ACWI,SYN-1933-ACWI,District AB,District AB - Block 018,Yes,No,"Classes 6, 7 and 8",Math and Science,29,18,19,23,20,21,28,22,22,80,122,0.7625,On Track
2025-09,2025-09-12 14:02:00,School ACWJ,SYN-1934-ACWJ,District AB,District AB - Block 018,Yes,Yes,"Classes 6, 7 and 8",Math and Science,25,18,20,55,43,38,27,19,19,107,157,0.7336,Behind
2025-09,2025-09-12 14:19:00,School ACVF,SYN-1904-ACVF,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math and Science,52,43,41,73,42,46,72,41,41,197,254,0.6447,Behind
2025-09,2025-09-12 14:36:00,School ACVG,SYN-1905-ACVG,District AB,District AB - Block 019,Yes,No,"Classes 6, 7 and 8",Math and Science,20,17,16,10,7,8,10,8,8,40,64,0.8,On Track
2025-09,2025-09-12 14:53:00,School ACVH,SYN-1906-ACVH,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math,18,15,15,19,13,14,14,12,11,51,80,0.7843,On Track
2025-09,2025-09-12 15:10:00,School ACVI,SYN-1907-ACVI,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math and Science,27,21,24,41,33,33,37,33,33,105,177,0.8429,On Track
2025-09,2025-09-12 15:27:00,School ACVJ,SYN-1908-ACVJ,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math and Science,6,6,6,13,11,13,14,13,14,33,63,0.9545,On Track
2025-09,2025-09-12 15:44:00,School ACVL,SYN-1910-ACVL,District AB,District AB - Block 019,Yes,No,"Classes 6, 7 and 8",Math and Science,80,60,63,85,67,69,93,82,74,258,415,0.8043,On Track
2025-09,2025-09-12 16:01:00,School ACVM,SYN-1911-ACVM,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Science,37,31,20,40,35,27,37,35,21,114,169,0.7412,Behind
2025-09,2025-09-12 16:18:00,School ACVN,SYN-1912-ACVN,District AB,District AB - Block 019,Yes,Yes,Class 6,Math and Science,36,31,28,67,57,48,33,26,29,136,219,0.8051,On Track
2025-09,2025-09-12 16:35:00,School ACVO,SYN-1913-ACVO,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math and Science,16,13,11,12,11,9,9,8,7,37,59,0.7973,On Track
2025-09,2025-09-12 16:52:00,School ACVP,SYN-1914-ACVP,District AB,District AB - Block 019,Yes,Yes,"Classes 6, 7 and 8",Math and Science,8,5,8,12,9,8,8,5,6,28,41,0.7321,Behind
2025-09,2025-09-12 17:09:00,School ACVQ,SYN-1915-ACVQ,District AB,District AB - Block 019,Yes,No,"Classes 6, 7 and 8",Math and Science,21,15,16,22,14,15,22,16,14,65,90,0.6923,Behind
2025-09,2025-09-12 17:26:00,School AAUD,SYN-524-AAUD,District AC,District AC - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,111,36,40,83,29,36,68,31,32,262,204,0.3893,At Risk
2025-09,2025-09-12 17:43:00,School AAUE,SYN-525-AAUE,District AC,District AC - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,123,80,82,127,74,85,80,47,48,330,416,0.6303,Behind
2025-09,2025-09-12 18:00:00,School AAUF,SYN-526-AAUF,District AC,District AC - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,57,36,37,45,28,24,35,20,20,137,165,0.6022,Behind
2025-09,2025-09-12 18:17:00,School AAUG,SYN-527-AAUG,District AC,District AC - Block 003,Yes,Yes,"Classes 6, 7 and 8",Science,41,29,28,56,45,41,38,31,27,135,201,0.7444,Behind
2025-09,2025-09-12 18:34:00,School AAUH,SYN-528-AAUH,District AC,District AC - Block 003,No,No,Not conducted,Not applicable,103,0,0,93,0,0,48,0,0,244,0,0.0,Critical
2025-09,2025-09-12 18:51:00,School AAUI,SYN-529-AAUI,District AC,District AC - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,63,54,51,46,42,38,26,19,19,135,223,0.8259,On Track
2025-09,2025-09-12 19:08:00,School AAUJ,SYN-530-AAUJ,District AC,District AC - Block 003,Yes,No,Class 6,Science,89,54,68,70,51,46,73,52,49,232,320,0.6897,Behind
2025-09,2025-09-12 19:25:00,School AAUK,SYN-531-AAUK,District AC,District AC - Block 003,No,No,Not conducted,Not applicable,43,0,0,41,0,0,37,0,0,121,0,0.0,Critical
2025-09,2025-09-12 19:42:00,School AAUL,SYN-532-AAUL,District AC,District AC - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,145,21,58,51,18,16,68,18,19,264,150,0.2841,Critical
2025-09,2025-09-12 19:59:00,School AAUM,SYN-533-AAUM,District AC,District AC - Block 003,Yes,No,Class 6,Math and Science,60,36,48,64,41,54,73,55,52,197,286,0.7259,Behind
2025-09,2025-09-12 20:16:00,School ABPM,SYN-1079-ABPM,District AD,District AD - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,28,23,24,18,16,15,17,16,13,63,107,0.8492,On Track
2025-09,2025-09-12 20:33:00,School ABPN,SYN-1080-ABPN,District AD,District AD - Block 001,Yes,Yes,Classes 6 and 8,Math,129,66,110,130,68,71,118,54,64,377,433,0.5743,At Risk
2025-09,2025-09-12 20:50:00,School ABPO,SYN-1081-ABPO,District AD,District AD - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,133,100,80,103,85,90,110,99,83,346,537,0.776,On Track
2025-09,2025-09-12 21:07:00,School ABPP,SYN-1082-ABPP,District AD,District AD - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,55,42,40,36,32,27,80,66,70,171,277,0.8099,On Track
2025-09,2025-09-12 21:24:00,School ABPQ,SYN-1083-ABPQ,District AD,District AD - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,206,128,142,165,109,111,148,97,100,519,687,0.6618,Behind
2025-09,2025-09-12 21:41:00,School ABPY,SYN-1091-ABPY,District AD,District AD - Block 003,Yes,Yes,Class 8,Math and Science,37,28,27,54,24,41,55,33,38,146,191,0.6541,Behind
2025-09,2025-09-12 21:58:00,School ABPZ,SYN-1092-ABPZ,District AD,District AD - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math,85,52,68,100,56,83,100,49,74,285,382,0.6702,Behind
2025-09,2025-09-12 22:15:00,School ABQA,SYN-1093-ABQA,District AD,District AD - Block 003,Yes,No,Class 6,Science,28,27,25,40,37,35,26,25,25,94,174,0.9255,On Track
2025-09,2025-09-12 22:32:00,School ABQB,SYN-1094-ABQB,District AD,District AD - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,158,140,131,180,161,138,168,150,148,506,868,0.8577,On Track
2025-09,2025-09-12 22:49:00,School ABQC,SYN-1095-ABQC,District AD,District AD - Block 003,Yes,Yes,"Classes 6, 7 and 8",Science,91,43,41,130,63,57,111,53,49,332,306,0.4608,At Risk
2025-09,2025-09-12 23:06:00,School ABPW,SYN-1089-ABPW,District AD,District AD - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,81,72,60,99,81,86,95,79,69,275,447,0.8127,On Track
2025-09,2025-09-12 23:23:00,School ABPX,SYN-1090-ABPX,District AD,District AD - Block 004,Yes,Yes,Classes 6 and 8,Math and Science,66,33,36,70,46,38,81,38,40,217,231,0.5323,At Risk
2025-09,2025-09-12 23:40:00,School ABQD,SYN-1096-ABQD,District AD,District AD - Block 005,Yes,Yes,Class 6,Math and Science,55,33,26,56,43,37,60,52,35,171,226,0.6608,Behind
2025-09,2025-09-12 23:57:00,School ABPI,SYN-1075-ABPI,District AD,District AD - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,56,36,33,62,48,41,60,45,42,178,245,0.6882,Behind
2025-09,2025-09-13 00:14:00,School ABPE,SYN-1071-ABPE,District AD,District AD - Block 007,Yes,No,Class 6,Math and Science,78,59,50,62,61,61,58,45,40,198,316,0.798,On Track
2025-09,2025-09-13 00:31:00,School ABPF,SYN-1072-ABPF,District AD,District AD - Block 007,Yes,Yes,Class 7,Math and Science,47,38,39,37,29,29,30,24,23,114,182,0.7982,On Track
2025-09,2025-09-13 00:48:00,School ABPG,SYN-1073-ABPG,District AD,District AD - Block 007,Yes,Yes,Class 6,Math and Science,75,18,17,62,32,27,52,37,34,189,165,0.4365,At Risk
2025-09,2025-09-13 01:05:00,School ABPH,SYN-1074-ABPH,District AD,District AD - Block 007,Yes,No,Class 6,Math,59,10,10,52,9,9,49,10,10,160,58,0.1812,Critical
2025-09,2025-09-13 01:22:00,School ABPR,SYN-1084-ABPR,District AD,District AD - Block 008,Yes,Yes,Class 6,Math and Science,19,15,15,12,10,8,18,13,16,49,77,0.7857,On Track
2025-09,2025-09-13 01:39:00,School ABPS,SYN-1085-ABPS,District AD,District AD - Block 009,Yes,Yes,Classes 7 and 8,Math and Science,123,76,82,47,27,11,65,21,24,235,241,0.5128,At Risk
2025-09,2025-09-13 01:56:00,School ABPT,SYN-1086-ABPT,District AD,District AD - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,42,28,34,44,36,36,40,30,16,126,180,0.7143,Behind
2025-09,2025-09-13 02:13:00,School ABPU,SYN-1087-ABPU,District AD,District AD - Block 009,Yes,Yes,Class 6,Science,22,16,18,33,31,27,20,16,19,75,127,0.8467,On Track
2025-09,2025-09-13 02:30:00,School ABPV,SYN-1088-ABPV,District AD,District AD - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,157,66,86,125,58,46,116,42,40,398,338,0.4246,At Risk
2025-09,2025-09-13 02:47:00,School ABPK,SYN-1077-ABPK,District AD,District AD - Block 010,Yes,No,Class 6,Math,28,19,16,24,17,14,26,21,18,78,105,0.6731,Behind
2025-09,2025-09-13 03:04:00,School ABPL,SYN-1078-ABPL,District AD,District AD - Block 010,Yes,Yes,Class 6,Math,43,28,34,27,16,19,56,34,29,126,160,0.6349,Behind
2025-09,2025-09-13 03:21:00,School ABPJ,SYN-1076-ABPJ,District AD,District AD - Block 011,Yes,Yes,Classes 7 and 8,Math and Science,111,63,71,64,48,44,60,41,41,235,308,0.6553,Behind
2025-09,2025-09-13 03:38:00,School ABFK,SYN-817-ABFK,District AE,District AE - Block 001,Yes,Yes,Class 7,Math,0,0,0,88,51,47,0,0,0,88,98,0.5568,At Risk
2025-09,2025-09-13 03:55:00,School ABFL,SYN-818-ABFL,District AE,District AE - Block 001,Yes,Yes,Classes 7 and 8,Math and Science,83,52,49,57,29,26,57,30,36,197,222,0.5635,At Risk
2025-09,2025-09-13 04:12:00,School ABFM,SYN-819-ABFM,District AE,District AE - Block 002,Yes,Yes,Class 8,Science,96,71,61,123,63,60,87,63,59,306,377,0.616,Behind
2025-09,2025-09-13 04:29:00,School ABFN,SYN-820-ABFN,District AE,District AE - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,63,56,51,53,44,43,66,59,53,182,306,0.8407,On Track
2025-09,2025-09-13 04:46:00,School ABFO,SYN-821-ABFO,District AE,District AE - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,104,68,69,115,71,86,94,84,78,313,456,0.7284,Behind
2025-09,2025-09-13 05:03:00,School ABFP,SYN-822-ABFP,District AE,District AE - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,70,51,39,62,40,31,48,46,36,180,243,0.675,Behind
2025-09,2025-09-13 05:20:00,School ABFQ,SYN-823-ABFQ,District AE,District AE - Block 005,No,No,Not conducted,Not applicable,11,0,0,21,0,0,16,0,0,48,0,0.0,Critical
2025-09,2025-09-13 05:37:00,School ABFR,SYN-824-ABFR,District AE,District AE - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,39,27,32,43,38,33,41,34,36,123,200,0.813,On Track
2025-09,2025-09-13 05:54:00,School ABFS,SYN-825-ABFS,District AE,District AE - Block 005,Yes,Yes,Class 6,Math and Science,26,23,25,57,52,54,20,20,20,103,194,0.9417,On Track
2025-09,2025-09-13 06:11:00,School ABFT,SYN-826-ABFT,District AE,District AE - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,8,8,7,14,12,10,10,10,10,32,57,0.8906,On Track
2025-09,2025-09-13 06:28:00,School ABFU,SYN-827-ABFU,District AE,District AE - Block 006,Yes,Yes,Class 6,Math,63,28,30,59,27,22,60,21,21,182,149,0.4093,At Risk
2025-09,2025-09-13 06:45:00,School ABFV,SYN-828-ABFV,District AE,District AE - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,42,25,26,51,29,28,53,30,33,146,171,0.5856,At Risk
2025-09,2025-09-13 07:02:00,School ABFW,SYN-829-ABFW,District AE,District AE - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,150,130,109,58,51,57,58,57,51,266,455,0.8553,On Track
2025-09,2025-09-13 07:19:00,School ABFX,SYN-830-ABFX,District AE,District AE - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math,26,17,21,31,17,20,28,21,16,85,112,0.6588,Behind
2025-09,2025-09-13 07:36:00,School ABFY,SYN-831-ABFY,District AE,District AE - Block 006,Yes,Yes,Class 6,Math and Science,85,67,59,95,66,62,64,48,48,244,350,0.7172,Behind
2025-09,2025-09-13 07:53:00,School ABFZ,SYN-832-ABFZ,District AE,District AE - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,16,12,13,27,24,25,28,25,26,71,125,0.8803,On Track
2025-09,2025-09-13 08:10:00,School ABGA,SYN-833-ABGA,District AE,District AE - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,83,56,56,80,57,56,71,44,45,234,314,0.6709,Behind
2025-09,2025-09-13 08:27:00,School ABGB,SYN-834-ABGB,District AE,District AE - Block 007,No,No,Not conducted,Not applicable,39,0,0,37,0,0,40,0,0,116,0,0.0,Critical
2025-09,2025-09-13 08:44:00,School ABGC,SYN-835-ABGC,District AE,District AE - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,10,7,8,12,11,10,12,12,11,34,59,0.8676,On Track
2025-09,2025-09-13 09:01:00,School ABGD,SYN-836-ABGD,District AE,District AE - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,44,31,35,31,23,23,37,29,28,112,169,0.7545,On Track
2025-09,2025-09-13 09:18:00,School ABGE,SYN-837-ABGE,District AE,District AE - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,34,26,22,29,19,22,10,8,8,73,105,0.7192,Behind
2025-09,2025-09-13 09:35:00,School ABGF,SYN-838-ABGF,District AE,District AE - Block 008,Yes,Yes,Class 6,Math,45,36,38,43,36,27,31,21,23,119,181,0.7605,On Track
2025-09,2025-09-13 09:52:00,School ABGG,SYN-839-ABGG,District AE,District AE - Block 008,No,No,Not conducted,Not applicable,41,0,0,27,0,0,25,0,0,93,0,0.0,Critical
2025-09,2025-09-13 10:09:00,School ABGH,SYN-840-ABGH,District AE,District AE - Block 008,No,No,Not conducted,Not applicable,67,0,0,50,0,0,52,0,0,169,0,0.0,Critical
2025-09,2025-09-13 10:26:00,School ABGI,SYN-841-ABGI,District AE,District AE - Block 008,Yes,No,Class 6,Math,54,29,26,62,49,40,39,30,29,155,203,0.6548,Behind
2025-09,2025-09-13 10:43:00,School ABGJ,SYN-842-ABGJ,District AE,District AE - Block 009,Yes,Yes,Class 6,Math and Science,91,72,74,96,80,72,80,67,66,267,431,0.8071,On Track
2025-09,2025-09-13 11:00:00,School ABGK,SYN-843-ABGK,District AE,District AE - Block 009,Yes,Yes,Class 8,Math and Science,44,35,33,47,36,34,39,36,32,130,206,0.7923,On Track
2025-09,2025-09-13 11:17:00,School ABGL,SYN-844-ABGL,District AE,District AE - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,14,11,10,12,9,9,11,7,8,37,54,0.7297,Behind
2025-09,2025-09-13 11:34:00,School ABGM,SYN-845-ABGM,District AE,District AE - Block 009,Yes,Yes,"Classes 6, 7 and 8",Science,10,8,5,8,4,6,7,3,3,25,29,0.58,At Risk
2025-09,2025-09-13 11:51:00,School ABGN,SYN-846-ABGN,District AE,District AE - Block 009,Yes,Yes,"Classes 6, 7 and 8",Science,31,19,16,31,19,15,37,19,17,99,105,0.5303,At Risk
2025-09,2025-09-13 12:08:00,School ABGO,SYN-847-ABGO,District AE,District AE - Block 009,Yes,Yes,Class 6,Math and Science,14,10,9,11,8,8,11,9,9,36,53,0.7361,Behind
2025-09,2025-09-13 12:25:00,School ABGP,SYN-848-ABGP,District AE,District AE - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,40,24,24,31,26,26,45,30,30,116,160,0.6897,Behind
2025-09,2025-09-13 12:42:00,School ABGQ,SYN-849-ABGQ,District AE,District AE - Block 009,Yes,Yes,"Classes 6, 7 and 8",Science,106,86,75,160,137,84,143,24,48,409,454,0.555,At Risk
2025-09,2025-09-13 12:59:00,School ABGR,SYN-850-ABGR,District AE,District AE - Block 010,Yes,Yes,Class 8,Math,167,72,116,119,85,79,159,98,101,445,551,0.6191,Behind
2025-09,2025-09-13 13:16:00,School ABGS,SYN-851-ABGS,District AE,District AE - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math,24,16,12,26,19,14,16,13,9,66,83,0.6288,Behind
2025-09,2025-09-13 13:33:00,School ABGT,SYN-852-ABGT,District AE,District AE - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,170,115,128,187,154,131,190,149,144,547,821,0.7505,On Track
2025-09,2025-09-13 13:50:00,School ABGU,SYN-853-ABGU,District AE,District AE - Block 010,Yes,Yes,Class 6,Science,42,32,35,26,17,15,47,29,32,115,160,0.6957,Behind
2025-09,2025-09-13 14:07:00,School ABGV,SYN-854-ABGV,District AE,District AE - Block 010,Yes,Yes,Class 6,Science,108,48,50,94,47,44,98,50,58,300,297,0.495,At Risk
2025-09,2025-09-13 14:24:00,School ABGW,SYN-855-ABGW,District AE,District AE - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,37,26,24,20,15,14,26,16,17,83,112,0.6747,Behind
2025-09,2025-09-13 14:41:00,School ABGX,SYN-856-ABGX,District AE,District AE - Block 010,Yes,Yes,"Classes 6, 7 and 8",Science,73,34,37,59,44,40,62,36,39,194,230,0.5928,At Risk
2025-09,2025-09-13 14:58:00,School ABGY,SYN-857-ABGY,District AE,District AE - Block 010,Yes,Yes,Class 6,Math,26,14,15,27,15,14,20,12,11,73,81,0.5548,At Risk
2025-09,2025-09-13 15:15:00,School ABGZ,SYN-858-ABGZ,District AE,District AE - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,15,10,10,11,9,9,15,12,11,41,61,0.7439,Behind
2025-09,2025-09-13 15:32:00,School ABHA,SYN-859-ABHA,District AE,District AE - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,31,23,24,11,8,7,4,2,2,46,66,0.7174,Behind
2025-09,2025-09-13 15:49:00,School ABHB,SYN-860-ABHB,District AE,District AE - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,30,22,18,35,30,28,40,36,34,105,168,0.8,On Track
2025-09,2025-09-13 16:06:00,School ABHC,SYN-861-ABHC,District AE,District AE - Block 011,Yes,Yes,Classes 6 and 7,Math and Science,36,30,34,35,29,29,38,30,27,109,179,0.8211,On Track
2025-09,2025-09-13 16:23:00,School ABHD,SYN-862-ABHD,District AE,District AE - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,24,18,19,27,24,26,16,15,14,67,116,0.8657,On Track
2025-09,2025-09-13 16:40:00,School ABHE,SYN-863-ABHE,District AE,District AE - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,80,64,55,87,67,68,124,102,88,291,444,0.7629,On Track
2025-09,2025-09-13 16:57:00,School ABHF,SYN-864-ABHF,District AE,District AE - Block 012,Yes,Yes,Class 6,Math,75,38,37,99,48,46,51,26,23,225,218,0.4844,At Risk
2025-09,2025-09-13 17:14:00,School ABHG,SYN-865-ABHG,District AE,District AE - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,30,25,24,36,24,25,38,29,29,104,156,0.75,On Track
2025-09,2025-09-13 17:31:00,School ABHH,SYN-866-ABHH,District AE,District AE - Block 013,No,No,Not conducted,Not applicable,61,0,0,66,0,0,50,0,0,177,0,0.0,Critical
2025-09,2025-09-13 17:48:00,School ABHI,SYN-867-ABHI,District AE,District AE - Block 013,Yes,Yes,"Classes 6, 7 and 8",Math and Science,115,72,88,121,80,90,130,63,106,366,499,0.6817,Behind
